"datetime","dischargecfs","date","hh","mm","dischargem3","elapseddays","elapsedhours","avgdism3","avgdism315"
"2006-04-30 22:30",184,2006-04-30,"22","30",5.2102912,119,2878,5.29240992,5.2952416
"2006-04-30 22:45",186,2006-04-30,"22","45",5.2669248,119,2878,5.29240992,5.2952416
"2006-04-30 23:00",184,2006-04-30,"23","00",5.2102912,119,2879,5.15648928,5.1607368
"2006-04-30 23:15",184,2006-04-30,"23","15",5.2102912,119,2879,5.15648928,5.1607368
"2006-04-30 23:30",180,2006-04-30,"23","30",5.097024,119,2879,5.15648928,5.1607368
"2006-04-30 23:45",181,2006-04-30,"23","45",5.1253408,119,2879,5.15648928,5.1607368
"2006-05-01 00:00",179,2006-05-01,"00","00",5.0687072,120,2880,5.01773696,5.0333112
"2006-05-01 00:15",178,2006-05-01,"00","15",5.0403904,120,2880,5.01773696,5.0333112
"2006-05-01 00:30",178,2006-05-01,"00","30",5.0403904,120,2880,5.01773696,5.0333112
"2006-05-01 00:45",176,2006-05-01,"00","45",4.9837568,120,2880,5.01773696,5.0333112
"2006-05-01 01:00",175,2006-05-01,"01","00",4.95544,120,2881,4.8988064,4.884648
"2006-05-01 01:15",174,2006-05-01,"01","15",4.9271232,120,2881,4.8988064,4.884648
"2006-05-01 01:30",172,2006-05-01,"01","30",4.8704896,120,2881,4.8988064,4.884648
"2006-05-01 01:45",169,2006-05-01,"01","45",4.7855392,120,2881,4.8988064,4.884648
"2006-05-01 02:00",169,2006-05-01,"02","00",4.7855392,120,2882,4.73740064,4.743064
"2006-05-01 02:15",168,2006-05-01,"02","15",4.7572224,120,2882,4.73740064,4.743064
"2006-05-01 02:30",167,2006-05-01,"02","30",4.7289056,120,2882,4.73740064,4.743064
"2006-05-01 02:45",166,2006-05-01,"02","45",4.7005888,120,2882,4.73740064,4.743064
"2006-05-01 03:00",166,2006-05-01,"03","00",4.7005888,120,2883,4.67856462222222,4.672272
"2006-05-01 03:15",165,2006-05-01,"03","15",4.672272,120,2883,4.67856462222222,4.672272
"2006-05-01 03:30",164,2006-05-01,"03","30",4.6439552,120,2883,4.67856462222222,4.672272
"2006-05-01 03:45",165,2006-05-01,"03","45",4.672272,120,2883,4.67856462222222,4.672272
"2006-05-01 04:00",161,2006-05-01,"04","00",4.5590048,120,2884,4.5590048,4.5731632
"2006-05-01 04:15",164,2006-05-01,"04","15",4.6439552,120,2884,4.5590048,4.5731632
"2006-05-01 04:30",161,2006-05-01,"04","30",4.5590048,120,2884,4.5590048,4.5731632
"2006-05-01 04:45",160,2006-05-01,"04","45",4.530688,120,2884,4.5590048,4.5731632
"2006-05-01 05:00",159,2006-05-01,"05","00",4.5023712,120,2885,4.46555936,4.4811336
"2006-05-01 05:15",158,2006-05-01,"05","15",4.4740544,120,2885,4.46555936,4.4811336
"2006-05-01 05:30",158,2006-05-01,"05","30",4.4740544,120,2885,4.46555936,4.4811336
"2006-05-01 05:45",158,2006-05-01,"05","45",4.4740544,120,2885,4.46555936,4.4811336
"2006-05-01 06:00",156,2006-05-01,"06","00",4.4174208,120,2886,4.40892576,4.4103416
"2006-05-01 06:15",156,2006-05-01,"06","15",4.4174208,120,2886,4.40892576,4.4103416
"2006-05-01 06:30",155,2006-05-01,"06","30",4.389104,120,2886,4.40892576,4.4103416
"2006-05-01 06:45",156,2006-05-01,"06","45",4.4174208,120,2886,4.40892576,4.4103416
"2006-05-01 07:00",153,2006-05-01,"07","00",4.3324704,120,2887,4.29156835555556,4.2970744
"2006-05-01 07:15",152,2006-05-01,"07","15",4.3041536,120,2887,4.29156835555556,4.2970744
"2006-05-01 07:30",151,2006-05-01,"07","30",4.2758368,120,2887,4.29156835555556,4.2970744
"2006-05-01 07:45",151,2006-05-01,"07","45",4.2758368,120,2887,4.29156835555556,4.2970744
"2006-05-01 08:00",149,2006-05-01,"08","00",4.2192032,120,2888,4.22234951111111,4.2262824
"2006-05-01 08:15",150,2006-05-01,"08","15",4.24752,120,2888,4.22234951111111,4.2262824
"2006-05-01 08:30",150,2006-05-01,"08","30",4.24752,120,2888,4.22234951111111,4.2262824
"2006-05-01 08:45",148,2006-05-01,"08","45",4.1908864,120,2888,4.22234951111111,4.2262824
"2006-05-01 09:00",149,2006-05-01,"09","00",4.2192032,120,2889,4.17515484444444,4.1979656
"2006-05-01 09:15",150,2006-05-01,"09","15",4.24752,120,2889,4.17515484444444,4.1979656
"2006-05-01 09:30",147,2006-05-01,"09","30",4.1625696,120,2889,4.17515484444444,4.1979656
"2006-05-01 09:45",147,2006-05-01,"09","45",4.1625696,120,2889,4.17515484444444,4.1979656
"2006-05-01 10:00",146,2006-05-01,"10","00",4.1342528,120,2890,4.13142112,4.1342528
"2006-05-01 10:15",147,2006-05-01,"10","15",4.1625696,120,2890,4.13142112,4.1342528
"2006-05-01 10:30",147,2006-05-01,"10","30",4.1625696,120,2890,4.13142112,4.1342528
"2006-05-01 10:45",144,2006-05-01,"10","45",4.0776192,120,2890,4.13142112,4.1342528
"2006-05-01 11:00",143,2006-05-01,"11","00",4.0493024,120,2891,4.04615608888889,4.0493024
"2006-05-01 11:15",143,2006-05-01,"11","15",4.0493024,120,2891,4.04615608888889,4.0493024
"2006-05-01 11:30",143,2006-05-01,"11","30",4.0493024,120,2891,4.04615608888889,4.0493024
"2006-05-01 11:45",143,2006-05-01,"11","45",4.0493024,120,2891,4.04615608888889,4.0493024
"2006-05-01 12:00",142,2006-05-01,"12","00",4.0209856,120,2892,4.02413191111111,4.0280648
"2006-05-01 12:15",141,2006-05-01,"12","15",3.9926688,120,2892,4.02413191111111,4.0280648
"2006-05-01 12:30",143,2006-05-01,"12","30",4.0493024,120,2892,4.02413191111111,4.0280648
"2006-05-01 12:45",143,2006-05-01,"12","45",4.0493024,120,2892,4.02413191111111,4.0280648
"2006-05-01 13:00",142,2006-05-01,"13","00",4.0209856,120,2893,3.99550048,4.0068272
"2006-05-01 13:15",142,2006-05-01,"13","15",4.0209856,120,2893,3.99550048,4.0068272
"2006-05-01 13:30",141,2006-05-01,"13","30",3.9926688,120,2893,3.99550048,4.0068272
"2006-05-01 13:45",141,2006-05-01,"13","45",3.9926688,120,2893,3.99550048,4.0068272
"2006-05-01 14:00",143,2006-05-01,"14","00",4.0493024,120,2894,4.04300977777778,4.0493024
"2006-05-01 14:15",143,2006-05-01,"14","15",4.0493024,120,2894,4.04300977777778,4.0493024
"2006-05-01 14:30",143,2006-05-01,"14","30",4.0493024,120,2894,4.04300977777778,4.0493024
"2006-05-01 14:45",143,2006-05-01,"14","45",4.0493024,120,2894,4.04300977777778,4.0493024
"2006-05-01 15:00",141,2006-05-01,"15","00",3.9926688,120,2895,3.97979752727273,3.9714312
"2006-05-01 15:15",142,2006-05-01,"15","15",4.0209856,120,2895,3.97979752727273,3.9714312
"2006-05-01 15:30",139,2006-05-01,"15","30",3.9360352,120,2895,3.97979752727273,3.9714312
"2006-05-01 15:45",139,2006-05-01,"15","45",3.9360352,120,2895,3.97979752727273,3.9714312
"2006-05-01 16:00",138,2006-05-01,"16","00",3.9077184,120,2896,3.86910458181818,3.8864808
"2006-05-01 16:15",137,2006-05-01,"16","15",3.8794016,120,2896,3.86910458181818,3.8864808
"2006-05-01 16:30",137,2006-05-01,"16","30",3.8794016,120,2896,3.86910458181818,3.8864808
"2006-05-01 16:45",137,2006-05-01,"16","45",3.8794016,120,2896,3.86910458181818,3.8864808
"2006-05-01 17:00",132,2006-05-01,"17","00",3.7378176,120,2897,3.80389013333333,3.8015304
"2006-05-01 17:15",135,2006-05-01,"17","15",3.822768,120,2897,3.80389013333333,3.8015304
"2006-05-01 17:30",135,2006-05-01,"17","30",3.822768,120,2897,3.80389013333333,3.8015304
"2006-05-01 17:45",135,2006-05-01,"17","45",3.822768,120,2897,3.80389013333333,3.8015304
"2006-05-01 18:00",132,2006-05-01,"18","00",3.7378176,120,2898,3.840466,3.8156888
"2006-05-01 18:15",135,2006-05-01,"18","15",3.822768,120,2898,3.840466,3.8156888
"2006-05-01 18:30",137,2006-05-01,"18","30",3.8794016,120,2898,3.840466,3.8156888
"2006-05-01 18:45",135,2006-05-01,"18","45",3.822768,120,2898,3.840466,3.8156888
"2006-05-01 19:00",137,2006-05-01,"19","00",3.8794016,120,2899,3.95148072727273,3.9360352
"2006-05-01 19:15",139,2006-05-01,"19","15",3.9360352,120,2899,3.95148072727273,3.9360352
"2006-05-01 19:30",140,2006-05-01,"19","30",3.964352,120,2899,3.95148072727273,3.9360352
"2006-05-01 19:45",140,2006-05-01,"19","45",3.964352,120,2899,3.95148072727273,3.9360352
"2006-05-01 20:00",141,2006-05-01,"20","00",3.9926688,120,2900,4.05244871111111,4.0776192
"2006-05-01 20:15",143,2006-05-01,"20","15",4.0493024,120,2900,4.05244871111111,4.0776192
"2006-05-01 20:30",146,2006-05-01,"20","30",4.1342528,120,2900,4.05244871111111,4.0776192
"2006-05-01 20:45",146,2006-05-01,"20","45",4.1342528,120,2900,4.05244871111111,4.0776192
"2006-05-01 21:00",143,2006-05-01,"21","00",4.0493024,120,2901,4.03671715555556,4.035144
"2006-05-01 21:15",142,2006-05-01,"21","15",4.0209856,120,2901,4.03671715555556,4.035144
"2006-05-01 21:30",143,2006-05-01,"21","30",4.0493024,120,2901,4.03671715555556,4.035144
"2006-05-01 21:45",142,2006-05-01,"21","45",4.0209856,120,2901,4.03671715555556,4.035144
"2006-05-01 22:00",140,2006-05-01,"22","00",3.964352,120,2902,3.91904512,3.928956
"2006-05-01 22:15",139,2006-05-01,"22","15",3.9360352,120,2902,3.91904512,3.928956
"2006-05-01 22:30",139,2006-05-01,"22","30",3.9360352,120,2902,3.91904512,3.928956
"2006-05-01 22:45",137,2006-05-01,"22","45",3.8794016,120,2902,3.91904512,3.928956
"2006-05-01 23:00",136,2006-05-01,"23","00",3.8510848,120,2903,3.84851054545455,3.8510848
"2006-05-01 23:15",136,2006-05-01,"23","15",3.8510848,120,2903,3.84851054545455,3.8510848
"2006-05-01 23:30",137,2006-05-01,"23","30",3.8794016,120,2903,3.84851054545455,3.8510848
"2006-05-01 23:45",135,2006-05-01,"23","45",3.822768,120,2903,3.84851054545455,3.8510848
"2006-05-02 00:00",135,2006-05-02,"00","00",3.822768,121,2904,3.81710464,3.8440056
"2006-05-02 00:15",136,2006-05-02,"00","15",3.8510848,121,2904,3.81710464,3.8440056
"2006-05-02 00:30",136,2006-05-02,"00","30",3.8510848,121,2904,3.81710464,3.8440056
"2006-05-02 00:45",136,2006-05-02,"00","45",3.8510848,121,2904,3.81710464,3.8440056
"2006-05-02 01:00",134,2006-05-02,"01","00",3.7944512,121,2905,3.81962168888889,3.8369264
"2006-05-02 01:15",135,2006-05-02,"01","15",3.822768,121,2905,3.81962168888889,3.8369264
"2006-05-02 01:30",136,2006-05-02,"01","30",3.8510848,121,2905,3.81962168888889,3.8369264
"2006-05-02 01:45",137,2006-05-02,"01","45",3.8794016,121,2905,3.81962168888889,3.8369264
"2006-05-02 02:00",137,2006-05-02,"02","00",3.8794016,121,2906,3.86052373333333,3.8723224
"2006-05-02 02:15",136,2006-05-02,"02","15",3.8510848,121,2906,3.86052373333333,3.8723224
"2006-05-02 02:30",137,2006-05-02,"02","30",3.8794016,121,2906,3.86052373333333,3.8723224
"2006-05-02 02:45",137,2006-05-02,"02","45",3.8794016,121,2906,3.86052373333333,3.8723224
"2006-05-02 03:00",136,2006-05-02,"03","00",3.8510848,121,2907,3.85391648,3.8510848
"2006-05-02 03:15",137,2006-05-02,"03","15",3.8794016,121,2907,3.85391648,3.8510848
"2006-05-02 03:30",136,2006-05-02,"03","30",3.8510848,121,2907,3.85391648,3.8510848
"2006-05-02 03:45",135,2006-05-02,"03","45",3.822768,121,2907,3.85391648,3.8510848
"2006-05-02 04:00",135,2006-05-02,"04","00",3.822768,121,2908,3.80074382222222,3.8086096
"2006-05-02 04:15",134,2006-05-02,"04","15",3.7944512,121,2908,3.80074382222222,3.8086096
"2006-05-02 04:30",134,2006-05-02,"04","30",3.7944512,121,2908,3.80074382222222,3.8086096
"2006-05-02 04:45",135,2006-05-02,"04","45",3.822768,121,2908,3.80074382222222,3.8086096
"2006-05-02 05:00",135,2006-05-02,"05","00",3.822768,121,2909,3.75480768,3.7944512
"2006-05-02 05:15",135,2006-05-02,"05","15",3.822768,121,2909,3.75480768,3.7944512
"2006-05-02 05:30",134,2006-05-02,"05","30",3.7944512,121,2909,3.75480768,3.7944512
"2006-05-02 05:45",132,2006-05-02,"05","45",3.7378176,121,2909,3.75480768,3.7944512
"2006-05-02 06:00",132,2006-05-02,"06","00",3.7378176,121,2910,3.71893973333333,3.7307384
"2006-05-02 06:15",132,2006-05-02,"06","15",3.7378176,121,2910,3.71893973333333,3.7307384
"2006-05-02 06:30",131,2006-05-02,"06","30",3.7095008,121,2910,3.71893973333333,3.7307384
"2006-05-02 06:45",132,2006-05-02,"06","45",3.7378176,121,2910,3.71893973333333,3.7307384
"2006-05-02 07:00",132,2006-05-02,"07","00",3.7378176,121,2911,3.72208604444444,3.7095008
"2006-05-02 07:15",130,2006-05-02,"07","15",3.681184,121,2911,3.72208604444444,3.7095008
"2006-05-02 07:30",131,2006-05-02,"07","30",3.7095008,121,2911,3.72208604444444,3.7095008
"2006-05-02 07:45",131,2006-05-02,"07","45",3.7095008,121,2911,3.72208604444444,3.7095008
"2006-05-02 08:00",132,2006-05-02,"08","00",3.7378176,121,2912,3.67803768888889,3.681184
"2006-05-02 08:15",131,2006-05-02,"08","15",3.7095008,121,2912,3.67803768888889,3.681184
"2006-05-02 08:30",128,2006-05-02,"08","30",3.6245504,121,2912,3.67803768888889,3.681184
"2006-05-02 08:45",129,2006-05-02,"08","45",3.6528672,121,2912,3.67803768888889,3.681184
"2006-05-02 09:00",127,2006-05-02,"09","00",3.5962336,121,2913,3.59937991111111,3.5962336
"2006-05-02 09:15",127,2006-05-02,"09","15",3.5962336,121,2913,3.59937991111111,3.5962336
"2006-05-02 09:30",126,2006-05-02,"09","30",3.5679168,121,2913,3.59937991111111,3.5962336
"2006-05-02 09:45",128,2006-05-02,"09","45",3.6245504,121,2913,3.59937991111111,3.5962336
"2006-05-02 10:00",127,2006-05-02,"10","00",3.5962336,121,2914,3.5466792,3.5608376
"2006-05-02 10:15",127,2006-05-02,"10","15",3.5962336,121,2914,3.5466792,3.5608376
"2006-05-02 10:30",125,2006-05-02,"10","30",3.5396,121,2914,3.5466792,3.5608376
"2006-05-02 10:45",124,2006-05-02,"10","45",3.5112832,121,2914,3.5466792,3.5608376
"2006-05-02 11:00",125,2006-05-02,"11","00",3.5396,121,2915,3.51385745454545,3.5183624
"2006-05-02 11:15",125,2006-05-02,"11","15",3.5396,121,2915,3.51385745454545,3.5183624
"2006-05-02 11:30",124,2006-05-02,"11","30",3.5112832,121,2915,3.51385745454545,3.5183624
"2006-05-02 11:45",123,2006-05-02,"11","45",3.4829664,121,2915,3.51385745454545,3.5183624
"2006-05-02 12:00",122,2006-05-02,"12","00",3.4546496,121,2916,3.4546496,3.4617288
"2006-05-02 12:15",122,2006-05-02,"12","15",3.4546496,121,2916,3.4546496,3.4617288
"2006-05-02 12:30",123,2006-05-02,"12","30",3.4829664,121,2916,3.4546496,3.4617288
"2006-05-02 12:45",122,2006-05-02,"12","45",3.4546496,121,2916,3.4546496,3.4617288
"2006-05-02 13:00",121,2006-05-02,"13","00",3.4263328,121,2917,3.41824228571429,3.4263328
"2006-05-02 13:15",121,2006-05-02,"13","15",3.4263328,121,2917,3.41824228571429,3.4263328
"2006-05-02 13:30",122,2006-05-02,"13","30",3.4546496,121,2917,3.41824228571429,3.4263328
"2006-05-02 13:45",120,2006-05-02,"13","45",3.398016,121,2917,3.41824228571429,3.4263328
"2006-05-02 14:00",119,2006-05-02,"14","00",3.3696992,121,2918,3.38228444444444,3.3767784
"2006-05-02 14:15",119,2006-05-02,"14","15",3.3696992,121,2918,3.38228444444444,3.3767784
"2006-05-02 14:30",119,2006-05-02,"14","30",3.3696992,121,2918,3.38228444444444,3.3767784
"2006-05-02 14:45",120,2006-05-02,"14","45",3.398016,121,2918,3.38228444444444,3.3767784
"2006-05-02 15:00",120,2006-05-02,"15","00",3.398016,121,2919,3.3696992,3.36262
"2006-05-02 15:15",116,2006-05-02,"15","15",3.2847488,121,2919,3.3696992,3.36262
"2006-05-02 15:30",119,2006-05-02,"15","30",3.3696992,121,2919,3.3696992,3.36262
"2006-05-02 15:45",120,2006-05-02,"15","45",3.398016,121,2919,3.3696992,3.36262
"2006-05-02 16:00",118,2006-05-02,"16","00",3.3413824,121,2920,3.35082133333333,3.3555408
"2006-05-02 16:15",119,2006-05-02,"16","15",3.3696992,121,2920,3.35082133333333,3.3555408
"2006-05-02 16:30",118,2006-05-02,"16","30",3.3413824,121,2920,3.35082133333333,3.3555408
"2006-05-02 16:45",119,2006-05-02,"16","45",3.3696992,121,2920,3.35082133333333,3.3555408
"2006-05-02 17:00",120,2006-05-02,"17","00",3.398016,121,2921,3.3236844,3.3484616
"2006-05-02 17:15",119,2006-05-02,"17","15",3.3696992,121,2921,3.3236844,3.3484616
"2006-05-02 17:30",115,2006-05-02,"17","30",3.256432,121,2921,3.3236844,3.3484616
"2006-05-02 17:45",119,2006-05-02,"17","45",3.3696992,121,2921,3.3236844,3.3484616
"2006-05-02 18:00",118,2006-05-02,"18","00",3.3413824,121,2922,3.28160248888889,3.291828
"2006-05-02 18:15",115,2006-05-02,"18","15",3.256432,121,2922,3.28160248888889,3.291828
"2006-05-02 18:30",116,2006-05-02,"18","30",3.2847488,121,2922,3.28160248888889,3.291828
"2006-05-02 18:45",116,2006-05-02,"18","45",3.2847488,121,2922,3.28160248888889,3.291828
"2006-05-02 19:00",115,2006-05-02,"19","00",3.256432,121,2923,3.29688457142857,3.291828
"2006-05-02 19:15",116,2006-05-02,"19","15",3.2847488,121,2923,3.29688457142857,3.291828
"2006-05-02 19:30",116,2006-05-02,"19","30",3.2847488,121,2923,3.29688457142857,3.291828
"2006-05-02 19:45",118,2006-05-02,"19","45",3.3413824,121,2923,3.29688457142857,3.291828
"2006-05-02 20:00",118,2006-05-02,"20","00",3.3413824,121,2924,3.3661596,3.3696992
"2006-05-02 20:15",119,2006-05-02,"20","15",3.3696992,121,2924,3.3661596,3.3696992
"2006-05-02 20:30",118,2006-05-02,"20","30",3.3413824,121,2924,3.3661596,3.3696992
"2006-05-02 20:45",121,2006-05-02,"20","45",3.4263328,121,2924,3.3661596,3.3696992
"2006-05-02 21:00",119,2006-05-02,"21","00",3.3696992,121,2925,3.39486968888889,3.4050952
"2006-05-02 21:15",120,2006-05-02,"21","15",3.398016,121,2925,3.39486968888889,3.4050952
"2006-05-02 21:30",122,2006-05-02,"21","30",3.4546496,121,2925,3.39486968888889,3.4050952
"2006-05-02 21:45",120,2006-05-02,"21","45",3.398016,121,2925,3.39486968888889,3.4050952
"2006-05-02 22:00",119,2006-05-02,"22","00",3.3696992,121,2926,3.40430862222222,3.398016
"2006-05-02 22:15",119,2006-05-02,"22","15",3.3696992,121,2926,3.40430862222222,3.398016
"2006-05-02 22:30",121,2006-05-02,"22","30",3.4263328,121,2926,3.40430862222222,3.398016
"2006-05-02 22:45",121,2006-05-02,"22","45",3.4263328,121,2926,3.40430862222222,3.398016
"2006-05-02 23:00",119,2006-05-02,"23","00",3.3696992,121,2927,3.3555408,3.36262
"2006-05-02 23:15",119,2006-05-02,"23","15",3.3696992,121,2927,3.3555408,3.36262
"2006-05-02 23:30",119,2006-05-02,"23","30",3.3696992,121,2927,3.3555408,3.36262
"2006-05-02 23:45",118,2006-05-02,"23","45",3.3413824,121,2927,3.3555408,3.36262
"2006-05-03 00:00",116,2006-05-03,"00","00",3.2847488,122,2928,3.27845617777778,3.2635112
"2006-05-03 00:15",115,2006-05-03,"00","15",3.256432,122,2928,3.27845617777778,3.2635112
"2006-05-03 00:30",115,2006-05-03,"00","30",3.256432,122,2928,3.27845617777778,3.2635112
"2006-05-03 00:45",115,2006-05-03,"00","45",3.256432,122,2928,3.27845617777778,3.2635112
"2006-05-03 01:00",116,2006-05-03,"01","00",3.2847488,122,2929,3.29607552,3.291828
"2006-05-03 01:15",118,2006-05-03,"01","15",3.3413824,122,2929,3.29607552,3.291828
"2006-05-03 01:30",115,2006-05-03,"01","30",3.256432,122,2929,3.29607552,3.291828
"2006-05-03 01:45",116,2006-05-03,"01","45",3.2847488,122,2929,3.29607552,3.291828
"2006-05-03 02:00",115,2006-05-03,"02","00",3.256432,122,2930,3.25926368,3.256432
"2006-05-03 02:15",116,2006-05-03,"02","15",3.2847488,122,2930,3.25926368,3.256432
"2006-05-03 02:30",114,2006-05-03,"02","30",3.2281152,122,2930,3.25926368,3.256432
"2006-05-03 02:45",115,2006-05-03,"02","45",3.256432,122,2930,3.25926368,3.256432
"2006-05-03 03:00",114,2006-05-03,"03","00",3.2281152,122,2931,3.2422736,3.2351944
"2006-05-03 03:15",114,2006-05-03,"03","15",3.2281152,122,2931,3.2422736,3.2351944
"2006-05-03 03:30",114,2006-05-03,"03","30",3.2281152,122,2931,3.2422736,3.2351944
"2006-05-03 03:45",115,2006-05-03,"03","45",3.256432,122,2931,3.2422736,3.2351944
"2006-05-03 04:00",113,2006-05-03,"04","00",3.1997984,122,2932,3.2422736,3.2281152
"2006-05-03 04:15",113,2006-05-03,"04","15",3.1997984,122,2932,3.2422736,3.2281152
"2006-05-03 04:30",114,2006-05-03,"04","30",3.2281152,122,2932,3.2422736,3.2281152
"2006-05-03 04:45",116,2006-05-03,"04","45",3.2847488,122,2932,3.2422736,3.2281152
"2006-05-03 05:00",115,2006-05-03,"05","00",3.256432,122,2933,3.30534283636364,3.291828
"2006-05-03 05:15",116,2006-05-03,"05","15",3.2847488,122,2933,3.30534283636364,3.291828
"2006-05-03 05:30",118,2006-05-03,"05","30",3.3413824,122,2933,3.30534283636364,3.291828
"2006-05-03 05:45",116,2006-05-03,"05","45",3.2847488,122,2933,3.30534283636364,3.291828
"2006-05-03 06:00",118,2006-05-03,"06","00",3.3413824,122,2934,3.36197643636364,3.3484616
"2006-05-03 06:15",118,2006-05-03,"06","15",3.3413824,122,2934,3.36197643636364,3.3484616
"2006-05-03 06:30",118,2006-05-03,"06","30",3.3413824,122,2934,3.36197643636364,3.3484616
"2006-05-03 06:45",119,2006-05-03,"06","45",3.3696992,122,2934,3.36197643636364,3.3484616
"2006-05-03 07:00",120,2006-05-03,"07","00",3.398016,122,2935,3.3873972,3.4050952
"2006-05-03 07:15",120,2006-05-03,"07","15",3.398016,122,2935,3.3873972,3.4050952
"2006-05-03 07:30",120,2006-05-03,"07","30",3.398016,122,2935,3.3873972,3.4050952
"2006-05-03 07:45",121,2006-05-03,"07","45",3.4263328,122,2935,3.3873972,3.4050952
"2006-05-03 08:00",119,2006-05-03,"08","00",3.3696992,122,2936,3.34947291428571,3.3484616
"2006-05-03 08:15",118,2006-05-03,"08","15",3.3413824,122,2936,3.34947291428571,3.3484616
"2006-05-03 08:30",118,2006-05-03,"08","30",3.3413824,122,2936,3.34947291428571,3.3484616
"2006-05-03 08:45",118,2006-05-03,"08","45",3.3413824,122,2936,3.34947291428571,3.3484616
"2006-05-03 09:00",119,2006-05-03,"09","00",3.3696992,122,2937,3.28789511111111,3.3059864
"2006-05-03 09:15",118,2006-05-03,"09","15",3.3413824,122,2937,3.28789511111111,3.3059864
"2006-05-03 09:30",115,2006-05-03,"09","30",3.256432,122,2937,3.28789511111111,3.3059864
"2006-05-03 09:45",115,2006-05-03,"09","45",3.256432,122,2937,3.28789511111111,3.3059864
"2006-05-03 10:00",114,2006-05-03,"10","00",3.2281152,122,2938,3.23126151111111,3.221036
"2006-05-03 10:15",114,2006-05-03,"10","15",3.2281152,122,2938,3.23126151111111,3.221036
"2006-05-03 10:30",113,2006-05-03,"10","30",3.1997984,122,2938,3.23126151111111,3.221036
"2006-05-03 10:45",114,2006-05-03,"10","45",3.2281152,122,2938,3.23126151111111,3.221036
"2006-05-03 11:00",113,2006-05-03,"11","00",3.1997984,122,2939,3.16118458181818,3.1714816
"2006-05-03 11:15",111,2006-05-03,"11","15",3.1431648,122,2939,3.16118458181818,3.1714816
"2006-05-03 11:30",113,2006-05-03,"11","30",3.1997984,122,2939,3.16118458181818,3.1714816
"2006-05-03 11:45",111,2006-05-03,"11","45",3.1431648,122,2939,3.16118458181818,3.1714816
"2006-05-03 12:00",110,2006-05-03,"12","00",3.114848,122,2940,3.09785792,3.1077688
"2006-05-03 12:15",111,2006-05-03,"12","15",3.1431648,122,2940,3.09785792,3.1077688
"2006-05-03 12:30",109,2006-05-03,"12","30",3.0865312,122,2940,3.09785792,3.1077688
"2006-05-03 12:45",109,2006-05-03,"12","45",3.0865312,122,2940,3.09785792,3.1077688
"2006-05-03 13:00",109,2006-05-03,"13","00",3.0865312,122,2941,3.0723728,3.0723728
"2006-05-03 13:15",109,2006-05-03,"13","15",3.0865312,122,2941,3.0723728,3.0723728
"2006-05-03 13:30",108,2006-05-03,"13","30",3.0582144,122,2941,3.0723728,3.0723728
"2006-05-03 13:45",108,2006-05-03,"13","45",3.0582144,122,2941,3.0723728,3.0723728
"2006-05-03 14:00",107,2006-05-03,"14","00",3.0298976,122,2942,3.03272928,3.0369768
"2006-05-03 14:15",107,2006-05-03,"14","15",3.0298976,122,2942,3.03272928,3.0369768
"2006-05-03 14:30",108,2006-05-03,"14","30",3.0582144,122,2942,3.03272928,3.0369768
"2006-05-03 14:45",107,2006-05-03,"14","45",3.0298976,122,2942,3.03272928,3.0369768
"2006-05-03 15:00",106,2006-05-03,"15","00",3.0015808,122,2943,3.01290752,3.0228184
"2006-05-03 15:15",108,2006-05-03,"15","15",3.0582144,122,2943,3.01290752,3.0228184
"2006-05-03 15:30",107,2006-05-03,"15","30",3.0298976,122,2943,3.01290752,3.0228184
"2006-05-03 15:45",106,2006-05-03,"15","45",3.0015808,122,2943,3.01290752,3.0228184
"2006-05-03 16:00",108,2006-05-03,"16","00",3.0582144,122,2944,2.9874224,2.9945016
"2006-05-03 16:15",105,2006-05-03,"16","15",2.973264,122,2944,2.9874224,2.9945016
"2006-05-03 16:30",107,2006-05-03,"16","30",3.0298976,122,2944,2.9874224,2.9945016
"2006-05-03 16:45",103,2006-05-03,"16","45",2.9166304,122,2944,2.9874224,2.9945016
"2006-05-03 17:00",107,2006-05-03,"17","00",3.0298976,122,2945,2.96067875555556,2.9661848
"2006-05-03 17:15",105,2006-05-03,"17","15",2.973264,122,2945,2.96067875555556,2.9661848
"2006-05-03 17:30",104,2006-05-03,"17","30",2.9449472,122,2945,2.96067875555556,2.9661848
"2006-05-03 17:45",103,2006-05-03,"17","45",2.9166304,122,2945,2.96067875555556,2.9661848
"2006-05-03 18:00",105,2006-05-03,"18","00",2.973264,122,2946,2.93928384,2.937868
"2006-05-03 18:15",105,2006-05-03,"18","15",2.973264,122,2946,2.93928384,2.937868
"2006-05-03 18:30",103,2006-05-03,"18","30",2.9166304,122,2946,2.93928384,2.937868
"2006-05-03 18:45",102,2006-05-03,"18","45",2.8883136,122,2946,2.93928384,2.937868
"2006-05-03 19:00",103,2006-05-03,"19","00",2.9166304,122,2947,2.9307888,2.937868
"2006-05-03 19:15",104,2006-05-03,"19","15",2.9449472,122,2947,2.9307888,2.937868
"2006-05-03 19:30",103,2006-05-03,"19","30",2.9166304,122,2947,2.9307888,2.937868
"2006-05-03 19:45",105,2006-05-03,"19","45",2.973264,122,2947,2.9307888,2.937868
"2006-05-03 20:00",104,2006-05-03,"20","00",2.9449472,122,2948,2.90089884444444,2.9095512
"2006-05-03 20:15",103,2006-05-03,"20","15",2.9166304,122,2948,2.90089884444444,2.9095512
"2006-05-03 20:30",102,2006-05-03,"20","30",2.8883136,122,2948,2.90089884444444,2.9095512
